Date,Open,High,Low,Close,Adj Close,Daily % Return,Deviation from mean,Event,,
4/6/2011,1335.94,1339.38,1331.09,1335.54,1335.54,0.22%,0.2%,,,
4/7/2011,1334.82,1338.80,1326.56,1333.51,1333.51,-0.15%,-0.2%,,,
4/8/2011,1336.16,1339.46,1322.94,1328.17,1328.17,-0.40%,-0.4%,,,
4/11/2011,1329.01,1333.77,1321.06,1324.46,1324.46,-0.28%,-0.3%,,,
4/12/2011,1321.96,1321.96,1309.51,1314.16,1314.16,-0.78%,-0.8%,,,
4/13/2011,1314.03,1321.35,1309.19,1314.41,1314.41,0.02%,0.0%,,,
4/14/2011,1311.13,1316.79,1302.42,1314.52,1314.52,0.01%,0.0%,,,
4/15/2011,1314.54,1322.88,1313.68,1319.68,1319.68,0.39%,0.4%,,,
4/18/2011,1313.35,1313.35,1294.70,1305.14,1305.14,-1.10%,-1.1%,,,
4/19/2011,1305.99,1312.70,1303.97,1312.62,1312.62,0.57%,0.5%,,,
4/20/2011,1319.12,1332.66,1319.12,1330.36,1330.36,1.35%,1.3%,,,
4/21/2011,1333.23,1337.49,1332.83,1337.38,1337.38,0.53%,0.5%,,,
4/25/2011,1337.14,1337.55,1331.47,1335.25,1335.25,-0.16%,-0.2%,,,
4/26/2011,1336.75,1349.55,1336.75,1347.24,1347.24,0.90%,0.9%,,,
4/27/2011,1348.43,1357.49,1344.25,1355.66,1355.66,0.62%,0.6%,,,
4/28/2011,1353.86,1361.71,1353.60,1360.48,1360.48,0.36%,0.3%,,,
4/29/2011,1360.14,1364.56,1358.69,1363.61,1363.61,0.23%,0.2%,,,
5/2/2011,1365.21,1370.58,1358.59,1361.22,1361.22,-0.18%,-0.2%,,,
5/3/2011,1359.76,1360.84,1349.52,1356.62,1356.62,-0.34%,-0.4%,,,
5/4/2011,1355.90,1355.90,1341.50,1347.32,1347.32,-0.69%,-0.7%,,,
5/5/2011,1344.16,1348.00,1329.17,1335.10,1335.10,-0.91%,-0.9%,,,
5/6/2011,1340.24,1354.36,1335.58,1340.20,1340.20,0.38%,0.3%,,,
5/9/2011,1340.20,1349.44,1338.64,1346.29,1346.29,0.45%,0.4%,,,
5/10/2011,1348.34,1359.44,1348.34,1357.16,1357.16,0.81%,0.8%,,,
5/11/2011,1354.51,1354.51,1336.36,1342.08,1342.08,-1.11%,-1.1%,,,
5/12/2011,1339.39,1351.05,1332.03,1348.65,1348.65,0.49%,0.5%,,,
5/13/2011,1348.69,1350.47,1333.36,1337.77,1337.77,-0.81%,-0.8%,,,
5/16/2011,1334.77,1343.33,1327.32,1329.47,1329.47,-0.62%,-0.7%,,,
5/17/2011,1326.10,1330.42,1318.51,1328.98,1328.98,-0.04%,-0.1%,,,
5/18/2011,1328.54,1341.82,1326.59,1340.68,1340.68,0.88%,0.8%,,,
5/19/2011,1342.40,1346.82,1336.36,1343.60,1343.60,0.22%,0.2%,,,
5/20/2011,1342.00,1342.00,1330.67,1333.27,1333.27,-0.77%,-0.8%,,,
5/23/2011,1333.07,1333.07,1312.88,1317.37,1317.37,-1.19%,-1.2%,,,
5/24/2011,1317.70,1323.72,1313.87,1316.28,1316.28,-0.08%,-0.1%,,,
5/25/2011,1316.36,1325.86,1311.80,1320.47,1320.47,0.32%,0.3%,,,
5/26/2011,1320.64,1328.51,1314.41,1325.69,1325.69,0.40%,0.4%,,,
5/27/2011,1325.69,1334.62,1325.69,1331.10,1331.10,0.41%,0.4%,,,
5/31/2011,1331.10,1345.20,1331.10,1345.20,1345.20,1.06%,1.0%,,,
6/1/2011,1345.20,1345.20,1313.71,1314.55,1314.55,-2.28%,-2.3%,,,
6/2/2011,1314.55,1318.03,1305.61,1312.94,1312.94,-0.12%,-0.2%,,,
6/3/2011,1312.94,1312.94,1297.90,1300.16,1300.16,-0.97%,-1.0%,,,
6/6/2011,1300.26,1300.26,1284.72,1286.17,1286.17,-1.08%,-1.1%,,,
6/7/2011,1286.31,1296.22,1284.74,1284.94,1284.94,-0.10%,-0.1%,,,
6/8/2011,1284.63,1287.04,1277.42,1279.56,1279.56,-0.42%,-0.5%,,,
6/9/2011,1279.63,1294.54,1279.63,1289.00,1289.00,0.74%,0.7%,,,
6/10/2011,1288.60,1288.60,1268.28,1270.98,1270.98,-1.40%,-1.4%,,,
6/13/2011,1271.31,1277.04,1265.64,1271.83,1271.83,0.07%,0.0%,,,
6/14/2011,1272.22,1292.50,1272.22,1287.87,1287.87,1.26%,1.2%,,,
6/15/2011,1287.87,1287.87,1261.90,1265.42,1265.42,-1.74%,-1.8%,,,
6/16/2011,1265.53,1274.11,1258.07,1267.64,1267.64,0.18%,0.1%,,,
6/17/2011,1268.58,1279.82,1267.40,1271.50,1271.50,0.30%,0.3%,,,
6/20/2011,1271.50,1280.42,1267.56,1278.36,1278.36,0.54%,0.5%,,,
6/21/2011,1278.40,1297.62,1278.40,1295.52,1295.52,1.34%,1.3%,,,
6/22/2011,1295.48,1298.61,1286.79,1287.14,1287.14,-0.65%,-0.7%,,,
6/23/2011,1286.60,1286.60,1262.87,1283.50,1283.50,-0.28%,-0.3%,,,
6/24/2011,1283.04,1283.93,1267.24,1268.45,1268.45,-1.17%,-1.2%,,,
6/27/2011,1268.44,1284.91,1267.53,1280.10,1280.10,0.92%,0.9%,,,
6/28/2011,1280.21,1296.80,1280.21,1296.67,1296.67,1.29%,1.3%,,,
6/29/2011,1296.85,1309.21,1296.85,1307.41,1307.41,0.83%,0.8%,,,
6/30/2011,1307.64,1321.97,1307.64,1320.64,1320.64,1.01%,1.0%,,,
7/1/2011,1320.64,1341.01,1318.18,1339.67,1339.67,1.44%,1.4%,,,
7/5/2011,1339.59,1340.89,1334.30,1337.88,1337.88,-0.13%,-0.2%,,,
7/6/2011,1337.56,1340.94,1330.92,1339.22,1339.22,0.10%,0.1%,,,
7/7/2011,1339.62,1356.48,1339.62,1353.22,1353.22,1.05%,1.0%,,,
7/8/2011,1352.39,1352.39,1333.71,1343.80,1343.80,-0.70%,-0.7%,,,
7/11/2011,1343.31,1343.31,1316.42,1319.49,1319.49,-1.81%,-1.8%,,,
7/12/2011,1319.61,1327.17,1313.33,1313.64,1313.64,-0.44%,-0.5%,,,
7/13/2011,1314.45,1331.48,1314.45,1317.72,1317.72,0.31%,0.3%,,,
7/14/2011,1317.74,1326.88,1306.51,1308.87,1308.87,-0.67%,-0.7%,,,
7/15/2011,1308.87,1317.70,1307.52,1316.14,1316.14,0.56%,0.5%,,,
7/18/2011,1315.94,1315.94,1295.92,1305.44,1305.44,-0.81%,-0.8%,,,
7/19/2011,1307.07,1328.14,1307.07,1326.73,1326.73,1.63%,1.6%,,,
7/20/2011,1328.66,1330.43,1323.65,1325.84,1325.84,-0.07%,-0.1%,,,
7/21/2011,1325.65,1347.00,1325.65,1343.80,1343.80,1.35%,1.3%,,,
7/22/2011,1343.80,1346.10,1336.95,1345.02,1345.02,0.09%,0.1%,,,
7/25/2011,1344.32,1344.32,1331.09,1337.43,1337.43,-0.56%,-0.6%,,,
7/26/2011,1337.39,1338.51,1329.59,1331.94,1331.94,-0.41%,-0.4%,,,
7/27/2011,1331.91,1331.91,1303.49,1304.89,1304.89,-2.03%,-2.1%,,,
7/28/2011,1304.84,1316.32,1299.16,1300.67,1300.67,-0.32%,-0.4%,,,
7/29/2011,1300.12,1304.16,1282.86,1292.28,1292.28,-0.65%,-0.7%,,,
8/1/2011,1292.59,1307.38,1274.73,1286.94,1286.94,-0.41%,-0.4%,,,
8/2/2011,1286.56,1286.56,1254.03,1254.05,1254.05,-2.56%,-2.6%,,,
8/3/2011,1254.25,1261.20,1234.56,1260.34,1260.34,0.50%,0.5%,,,
8/4/2011,1260.23,1260.23,1199.54,1200.07,1200.07,-4.78%,-4.8%,,,
8/5/2011,1200.28,1218.11,1168.09,1199.38,1199.38,-0.06%,-0.1%,,,
8/8/2011,1198.48,1198.48,1119.28,1119.46,1119.46,-6.66%,-6.7%,,,
8/9/2011,1120.23,1172.88,1101.54,1172.53,1172.53,4.74%,4.7%,,,
8/10/2011,1171.77,1171.77,1118.01,1120.76,1120.76,-4.42%,-4.5%,,,
8/11/2011,1121.30,1186.29,1121.30,1172.64,1172.64,4.63%,4.6%,,,
8/12/2011,1172.87,1189.04,1170.74,1178.81,1178.81,0.53%,0.5%,,,
8/15/2011,1178.86,1204.49,1178.86,1204.49,1204.49,2.18%,2.1%,,,
8/16/2011,1204.22,1204.22,1180.53,1192.76,1192.76,-0.97%,-1.0%,,,
8/17/2011,1192.89,1208.47,1184.36,1193.89,1193.89,0.09%,0.1%,,,
8/18/2011,1189.62,1189.62,1131.03,1140.65,1140.65,-4.46%,-4.5%,,,
8/19/2011,1140.47,1154.54,1122.05,1123.53,1123.53,-1.50%,-1.5%,,,
8/22/2011,1123.55,1145.49,1121.09,1123.82,1123.82,0.03%,0.0%,,,
8/23/2011,1124.36,1162.35,1124.36,1162.35,1162.35,3.43%,3.4%,,,
8/24/2011,1162.16,1178.56,1156.30,1177.60,1177.60,1.31%,1.3%,,,
8/25/2011,1176.69,1190.68,1155.47,1159.27,1159.27,-1.56%,-1.6%,,,
8/26/2011,1158.85,1181.23,1135.91,1176.80,1176.80,1.51%,1.5%,,,
8/29/2011,1177.91,1210.28,1177.91,1210.08,1210.08,2.83%,2.8%,,,
8/30/2011,1209.76,1220.10,1195.77,1212.92,1212.92,0.23%,0.2%,,,
8/31/2011,1213.00,1230.71,1209.35,1218.89,1218.89,0.49%,0.5%,,,
9/1/2011,1219.12,1229.29,1203.85,1204.42,1204.42,-1.19%,-1.2%,,,
9/2/2011,1203.90,1203.90,1170.56,1173.97,1173.97,-2.53%,-2.6%,,,
9/6/2011,1173.97,1173.97,1140.13,1165.24,1165.24,-0.74%,-0.8%,,,
9/7/2011,1165.85,1198.62,1165.85,1198.62,1198.62,2.86%,2.8%,,,
9/8/2011,1197.98,1204.40,1183.34,1185.90,1185.90,-1.06%,-1.1%,,,
9/9/2011,1185.37,1185.37,1148.37,1154.23,1154.23,-2.67%,-2.7%,,,
9/12/2011,1153.50,1162.52,1136.07,1162.27,1162.27,0.70%,0.7%,,,
9/13/2011,1162.59,1176.41,1157.44,1172.87,1172.87,0.91%,0.9%,,,
9/14/2011,1173.32,1202.38,1162.73,1188.68,1188.68,1.35%,1.3%,,,
9/15/2011,1189.44,1209.11,1189.44,1209.11,1209.11,1.72%,1.7%,,,
9/16/2011,1209.21,1220.06,1204.46,1216.01,1216.01,0.57%,0.5%,,,
9/19/2011,1214.99,1214.99,1188.36,1204.09,1204.09,-0.98%,-1.0%,,,
9/20/2011,1204.50,1220.39,1201.29,1202.09,1202.09,-0.17%,-0.2%,,,
9/21/2011,1203.63,1206.30,1166.21,1166.76,1166.76,-2.94%,-3.0%,,,
9/22/2011,1164.55,1164.55,1114.22,1129.56,1129.56,-3.19%,-3.2%,,,
9/23/2011,1128.82,1141.72,1121.36,1136.43,1136.43,0.61%,0.6%,,,
9/26/2011,1136.91,1164.19,1131.07,1162.95,1162.95,2.33%,2.3%,,,
9/27/2011,1163.32,1195.86,1163.32,1175.38,1175.38,1.07%,1.0%,,,
9/28/2011,1175.39,1184.71,1150.40,1151.06,1151.06,-2.07%,-2.1%,,,
9/29/2011,1151.74,1175.87,1139.93,1160.40,1160.40,0.81%,0.8%,,,
9/30/2011,1159.93,1159.93,1131.34,1131.42,1131.42,-2.50%,-2.5%,,,
10/3/2011,1131.21,1138.99,1098.92,1099.23,1099.23,-2.85%,-2.9%,,,
10/4/2011,1097.42,1125.12,1074.77,1123.95,1123.95,2.25%,2.2%,,,
10/5/2011,1124.03,1146.07,1115.68,1144.03,1144.03,1.79%,1.8%,,,
10/6/2011,1144.11,1165.55,1134.95,1164.97,1164.97,1.83%,1.8%,,,
10/7/2011,1165.03,1171.40,1150.26,1155.46,1155.46,-0.82%,-0.9%,,,
10/10/2011,1158.15,1194.91,1158.15,1194.89,1194.89,3.41%,3.4%,,,
10/11/2011,1194.60,1199.24,1187.30,1195.54,1195.54,0.05%,0.0%,,,
10/12/2011,1196.19,1220.25,1196.19,1207.25,1207.25,0.98%,0.9%,,,
10/13/2011,1206.96,1207.46,1190.58,1203.66,1203.66,-0.30%,-0.3%,,,
10/14/2011,1205.65,1224.61,1205.65,1224.58,1224.58,1.74%,1.7%,,,
10/17/2011,1224.47,1224.47,1198.55,1200.86,1200.86,-1.94%,-2.0%,,,
10/18/2011,1200.75,1233.10,1191.48,1225.38,1225.38,2.04%,2.0%,,,
10/19/2011,1223.46,1229.64,1206.31,1209.88,1209.88,-1.26%,-1.3%,,,
10/20/2011,1209.92,1219.53,1197.34,1215.39,1215.39,0.46%,0.4%,,,
10/21/2011,1215.39,1239.03,1215.39,1238.25,1238.25,1.88%,1.8%,,,
10/24/2011,1238.72,1256.55,1238.72,1254.19,1254.19,1.29%,1.3%,,,
10/25/2011,1254.19,1254.19,1226.79,1229.05,1229.05,-2.00%,-2.0%,,,
10/26/2011,1229.17,1246.28,1221.06,1242.00,1242.00,1.05%,1.0%,,,
10/27/2011,1243.97,1292.66,1243.97,1284.59,1284.59,3.43%,3.4%,,,
10/28/2011,1284.39,1287.08,1277.01,1285.09,1285.09,0.04%,0.0%,,,
10/31/2011,1284.96,1284.96,1253.16,1253.30,1253.30,-2.47%,-2.5%,,,
11/1/2011,1251.00,1251.00,1215.42,1218.28,1218.28,-2.79%,-2.8%,,,
11/2/2011,1219.62,1242.48,1219.62,1237.90,1237.90,1.61%,1.6%,,,
11/3/2011,1238.25,1263.21,1234.81,1261.15,1261.15,1.88%,1.8%,,,
11/4/2011,1260.82,1260.82,1238.92,1253.23,1253.23,-0.63%,-0.7%,,,
11/7/2011,1253.21,1261.70,1240.75,1261.12,1261.12,0.63%,0.6%,,,
11/8/2011,1261.12,1277.55,1254.99,1275.92,1275.92,1.17%,1.1%,,,
11/9/2011,1275.18,1275.18,1226.64,1229.10,1229.10,-3.67%,-3.7%,,,
11/10/2011,1229.59,1246.22,1227.70,1239.70,1239.70,0.86%,0.8%,,,
11/11/2011,1240.12,1266.98,1240.12,1263.85,1263.85,1.95%,1.9%,,,
11/14/2011,1263.85,1263.85,1246.68,1251.78,1251.78,-0.96%,-1.0%,,,
11/15/2011,1251.70,1264.25,1244.34,1257.81,1257.81,0.48%,0.4%,,,
11/16/2011,1257.81,1259.61,1235.67,1236.91,1236.91,-1.66%,-1.7%,,,
11/17/2011,1236.56,1237.73,1209.43,1216.13,1216.13,-1.68%,-1.7%,,,
11/18/2011,1216.19,1223.51,1211.36,1215.65,1215.65,-0.04%,-0.1%,,,
11/21/2011,1215.62,1215.62,1183.16,1192.98,1192.98,-1.86%,-1.9%,,,
11/22/2011,1192.98,1196.81,1181.65,1188.04,1188.04,-0.41%,-0.4%,,,
11/23/2011,1187.48,1187.48,1161.79,1161.79,1161.79,-2.21%,-2.2%,,,
11/25/2011,1161.41,1172.66,1158.66,1158.67,1158.67,-0.27%,-0.3%,,,
11/28/2011,1158.67,1197.35,1158.67,1192.55,1192.55,2.92%,2.9%,,,
11/29/2011,1192.56,1203.67,1191.80,1195.19,1195.19,0.22%,0.2%,,,
11/30/2011,1196.72,1247.11,1196.72,1246.96,1246.96,4.33%,4.3%,,,
12/1/2011,1246.91,1251.09,1239.73,1244.58,1244.58,-0.19%,-0.2%,,,
12/2/2011,1246.03,1260.08,1243.35,1244.28,1244.28,-0.02%,-0.1%,,,
12/5/2011,1244.33,1266.73,1244.33,1257.08,1257.08,1.03%,1.0%,,,
12/6/2011,1257.19,1266.03,1253.03,1258.47,1258.47,0.11%,0.1%,,,
12/7/2011,1258.14,1267.06,1244.80,1261.01,1261.01,0.20%,0.2%,,,
12/8/2011,1260.87,1260.87,1231.47,1234.35,1234.35,-2.11%,-2.1%,,,
12/9/2011,1234.48,1258.25,1234.48,1255.19,1255.19,1.69%,1.7%,,,
12/12/2011,1255.05,1255.05,1227.25,1236.47,1236.47,-1.49%,-1.5%,,,
12/13/2011,1236.83,1249.86,1219.43,1225.73,1225.73,-0.87%,-0.9%,,,
12/14/2011,1225.73,1225.73,1209.47,1211.82,1211.82,-1.13%,-1.2%,,,
12/15/2011,1212.12,1225.60,1212.12,1215.75,1215.75,0.32%,0.3%,,,
12/16/2011,1216.09,1231.04,1215.20,1219.66,1219.66,0.32%,0.3%,,,
12/19/2011,1219.74,1224.57,1202.37,1205.35,1205.35,-1.17%,-1.2%,,,
12/20/2011,1205.72,1242.82,1205.72,1241.30,1241.30,2.98%,2.9%,,,
12/21/2011,1241.25,1245.09,1229.51,1243.72,1243.72,0.19%,0.2%,,,
12/22/2011,1243.72,1255.22,1243.72,1254.00,1254.00,0.83%,0.8%,,,
12/23/2011,1254.00,1265.42,1254.00,1265.33,1265.33,0.90%,0.9%,,,
12/27/2011,1265.02,1269.37,1262.30,1265.43,1265.43,0.01%,0.0%,,,
12/28/2011,1265.38,1265.85,1248.64,1249.64,1249.64,-1.25%,-1.3%,,,
12/29/2011,1249.75,1263.54,1249.75,1263.02,1263.02,1.07%,1.0%,,,
12/30/2011,1262.82,1264.12,1257.46,1257.60,1257.60,-0.43%,-0.5%,,,
1/3/2012,1258.86,1284.62,1258.86,1277.06,1277.06,1.55%,1.5%,,,
1/4/2012,1277.03,1278.73,1268.10,1277.30,1277.30,0.02%,0.0%,,,
1/5/2012,1277.30,1283.05,1265.26,1281.06,1281.06,0.29%,0.3%,,,
1/6/2012,1280.93,1281.84,1273.34,1277.81,1277.81,-0.25%,-0.3%,,,
1/9/2012,1277.83,1281.99,1274.55,1280.70,1280.70,0.23%,0.2%,,,
1/10/2012,1280.77,1296.46,1280.77,1292.08,1292.08,0.89%,0.9%,,,
1/11/2012,1292.02,1293.80,1285.41,1292.48,1292.48,0.03%,0.0%,,,
1/12/2012,1292.48,1296.82,1285.77,1295.50,1295.50,0.23%,0.2%,,,
1/13/2012,1294.82,1294.82,1277.58,1289.09,1289.09,-0.49%,-0.5%,,,
1/17/2012,1290.22,1303.00,1290.22,1293.67,1293.67,0.36%,0.3%,,,
1/18/2012,1293.65,1308.11,1290.99,1308.04,1308.04,1.11%,1.1%,,,
1/19/2012,1308.07,1315.49,1308.07,1314.50,1314.50,0.49%,0.5%,,,
1/20/2012,1314.49,1315.38,1309.17,1315.38,1315.38,0.07%,0.0%,,,
1/23/2012,1315.29,1322.28,1309.89,1316.00,1316.00,0.05%,0.0%,,,
1/24/2012,1315.96,1315.96,1306.06,1314.65,1314.65,-0.10%,-0.1%,,,
1/25/2012,1314.40,1328.30,1307.65,1326.06,1326.06,0.87%,0.8%,,,
1/26/2012,1326.28,1333.47,1313.60,1318.43,1318.43,-0.58%,-0.6%,,,
1/27/2012,1318.25,1320.06,1311.72,1316.33,1316.33,-0.16%,-0.2%,,,
1/30/2012,1316.16,1316.16,1300.49,1313.01,1313.01,-0.25%,-0.3%,,,
1/31/2012,1313.53,1321.41,1306.69,1312.41,1312.41,-0.05%,-0.1%,,,
2/1/2012,1312.45,1330.52,1312.45,1324.09,1324.09,0.89%,0.9%,,,
2/2/2012,1324.24,1329.19,1321.57,1325.54,1325.54,0.11%,0.1%,,,
2/3/2012,1326.21,1345.34,1326.21,1344.90,1344.90,1.46%,1.4%,,,
2/6/2012,1344.32,1344.36,1337.52,1344.33,1344.33,-0.04%,-0.1%,,,
2/7/2012,1344.33,1349.24,1335.92,1347.05,1347.05,0.20%,0.2%,,,
2/8/2012,1347.04,1351.00,1341.95,1349.96,1349.96,0.22%,0.2%,,,
2/9/2012,1349.97,1354.32,1344.63,1351.95,1351.95,0.15%,0.1%,,,
2/10/2012,1351.21,1351.21,1337.35,1342.64,1342.64,-0.69%,-0.7%,,,
2/13/2012,1343.06,1353.35,1343.06,1351.77,1351.77,0.68%,0.6%,,,
2/14/2012,1351.30,1351.30,1340.83,1350.50,1350.50,-0.09%,-0.1%,,,
2/15/2012,1350.52,1355.87,1340.80,1343.23,1343.23,-0.54%,-0.6%,,,
2/16/2012,1342.61,1359.02,1341.22,1358.04,1358.04,1.10%,1.1%,,,
2/17/2012,1358.06,1363.40,1357.24,1361.23,1361.23,0.23%,0.2%,,,
2/21/2012,1361.22,1367.76,1358.11,1362.21,1362.21,0.07%,0.0%,,,
2/22/2012,1362.11,1362.70,1355.53,1357.66,1357.66,-0.33%,-0.4%,,,
2/23/2012,1357.53,1364.24,1352.28,1363.46,1363.46,0.43%,0.4%,,,
2/24/2012,1363.46,1368.92,1363.46,1365.74,1365.74,0.17%,0.1%,,,
2/27/2012,1365.20,1371.94,1354.92,1367.59,1367.59,0.14%,0.1%,,,
2/28/2012,1367.56,1373.09,1365.97,1372.18,1372.18,0.34%,0.3%,,,
2/29/2012,1372.20,1378.04,1363.81,1365.68,1365.68,-0.47%,-0.5%,,,
3/1/2012,1365.90,1376.17,1365.90,1374.09,1374.09,0.62%,0.6%,,,
3/2/2012,1374.09,1374.53,1366.42,1369.63,1369.63,-0.32%,-0.4%,,,
3/5/2012,1369.59,1369.59,1359.13,1364.33,1364.33,-0.39%,-0.4%,,,
3/6/2012,1363.63,1363.63,1340.03,1343.36,1343.36,-1.54%,-1.6%,,,
3/7/2012,1343.39,1354.85,1343.39,1352.63,1352.63,0.69%,0.7%,,,
3/8/2012,1352.65,1368.72,1352.65,1365.91,1365.91,0.98%,0.9%,,,
3/9/2012,1365.97,1374.76,1365.97,1370.87,1370.87,0.36%,0.3%,,,
3/12/2012,1370.78,1373.04,1366.69,1371.09,1371.09,0.02%,0.0%,,,
3/13/2012,1371.92,1396.13,1371.92,1395.95,1395.95,1.81%,1.8%,,,
3/14/2012,1395.95,1399.42,1389.97,1394.28,1394.28,-0.12%,-0.2%,,,
3/15/2012,1394.17,1402.63,1392.78,1402.60,1402.60,0.60%,0.6%,,,
3/16/2012,1402.55,1405.88,1401.47,1404.17,1404.17,0.11%,0.1%,,,
3/19/2012,1404.17,1414.00,1402.43,1409.75,1409.75,0.40%,0.4%,,,
3/20/2012,1409.59,1409.59,1397.68,1405.52,1405.52,-0.30%,-0.3%,,,
3/21/2012,1405.52,1407.75,1400.64,1402.89,1402.89,-0.19%,-0.2%,,,
3/22/2012,1402.89,1402.89,1388.73,1392.78,1392.78,-0.72%,-0.8%,,,
3/23/2012,1392.78,1399.18,1386.87,1397.11,1397.11,0.31%,0.3%,,,
3/26/2012,1397.11,1416.58,1397.11,1416.51,1416.51,1.39%,1.4%,,,
3/27/2012,1416.55,1419.15,1411.95,1412.52,1412.52,-0.28%,-0.3%,,,
3/28/2012,1412.52,1413.65,1397.20,1405.54,1405.54,-0.49%,-0.5%,,,
3/29/2012,1405.39,1405.39,1391.56,1403.28,1403.28,-0.16%,-0.2%,,,
3/30/2012,1403.31,1410.89,1401.42,1408.47,1408.47,0.37%,0.3%,,,
4/2/2012,1408.47,1422.38,1404.46,1419.04,1419.04,0.75%,0.7%,,,
4/3/2012,1418.98,1419.00,1404.62,1413.38,1413.38,-0.40%,-0.4%,,,
4/4/2012,1413.09,1413.09,1394.09,1398.96,1398.96,-1.02%,-1.1%,,,
4/5/2012,1398.79,1401.60,1392.92,1398.08,1398.08,-0.06%,-0.1%,,,
4/9/2012,1397.45,1397.45,1378.24,1382.20,1382.20,-1.14%,-1.2%,,,
4/10/2012,1382.18,1383.01,1357.38,1358.59,1358.59,-1.71%,-1.7%,,,
4/11/2012,1358.98,1374.71,1358.98,1368.71,1368.71,0.74%,0.7%,,,
4/12/2012,1368.77,1388.13,1368.77,1387.57,1387.57,1.38%,1.3%,,,
4/13/2012,1387.61,1387.61,1369.85,1370.26,1370.26,-1.25%,-1.3%,,,
4/16/2012,1370.27,1379.66,1365.38,1369.57,1369.57,-0.05%,-0.1%,,,
4/17/2012,1369.57,1392.76,1369.57,1390.78,1390.78,1.55%,1.5%,,,
4/18/2012,1390.78,1390.78,1383.29,1385.14,1385.14,-0.41%,-0.4%,,,
4/19/2012,1385.08,1390.46,1370.30,1376.92,1376.92,-0.59%,-0.6%,,,
4/20/2012,1376.96,1387.40,1376.96,1378.53,1378.53,0.12%,0.1%,,,
4/23/2012,1378.53,1378.53,1358.79,1366.94,1366.94,-0.84%,-0.9%,,,
4/24/2012,1366.97,1375.57,1366.82,1371.97,1371.97,0.37%,0.3%,,,
4/25/2012,1372.11,1391.37,1372.11,1390.69,1390.69,1.36%,1.3%,,,
4/26/2012,1390.64,1402.09,1387.28,1399.98,1399.98,0.67%,0.6%,,,
4/27/2012,1400.19,1406.64,1397.31,1403.36,1403.36,0.24%,0.2%,,,
4/30/2012,1403.26,1403.26,1394.00,1397.91,1397.91,-0.39%,-0.4%,,,
5/1/2012,1397.86,1415.32,1395.73,1405.82,1405.82,0.57%,0.5%,,,
5/2/2012,1405.50,1405.50,1393.92,1402.31,1402.31,-0.25%,-0.3%,,,
5/3/2012,1402.32,1403.07,1388.71,1391.57,1391.57,-0.77%,-0.8%,,,
5/4/2012,1391.51,1391.51,1367.96,1369.10,1369.10,-1.61%,-1.6%,,,
5/7/2012,1368.79,1373.91,1363.94,1369.58,1369.58,0.04%,0.0%,,,
5/8/2012,1369.16,1369.16,1347.75,1363.72,1363.72,-0.43%,-0.5%,,,
5/9/2012,1363.20,1363.73,1343.13,1354.58,1354.58,-0.67%,-0.7%,,,
5/10/2012,1354.58,1365.88,1354.58,1357.99,1357.99,0.25%,0.2%,,,
5/11/2012,1358.11,1365.66,1348.89,1353.39,1353.39,-0.34%,-0.4%,,,
5/14/2012,1351.93,1351.93,1336.61,1338.35,1338.35,-1.11%,-1.1%,,,
5/15/2012,1338.36,1344.94,1328.41,1330.66,1330.66,-0.57%,-0.6%,,,
5/16/2012,1330.78,1341.78,1324.79,1324.80,1324.80,-0.44%,-0.5%,,,
5/17/2012,1324.82,1326.36,1304.86,1304.86,1304.86,-1.51%,-1.5%,,,
5/18/2012,1305.05,1312.24,1291.98,1295.22,1295.22,-0.74%,-0.8%,,,
5/21/2012,1295.73,1316.39,1295.73,1315.99,1315.99,1.60%,1.6%,,,
5/22/2012,1316.09,1328.49,1310.04,1316.63,1316.63,0.05%,0.0%,,,
5/23/2012,1316.02,1320.71,1296.53,1318.86,1318.86,0.17%,0.1%,,,
5/24/2012,1318.72,1324.14,1310.50,1320.68,1320.68,0.14%,0.1%,,,
5/25/2012,1320.81,1324.20,1314.23,1317.82,1317.82,-0.22%,-0.3%,,,
5/29/2012,1318.90,1334.93,1318.90,1332.42,1332.42,1.11%,1.1%,,,
5/30/2012,1331.25,1331.25,1310.76,1313.32,1313.32,-1.43%,-1.5%,,,
5/31/2012,1313.09,1319.74,1298.90,1310.33,1310.33,-0.23%,-0.3%,,,
6/1/2012,1309.87,1309.87,1277.25,1278.04,1278.04,-2.46%,-2.5%,,,
6/4/2012,1278.29,1282.55,1266.74,1278.18,1278.18,0.01%,0.0%,,,
6/5/2012,1277.82,1287.62,1274.16,1285.50,1285.50,0.57%,0.5%,,,
6/6/2012,1285.61,1315.13,1285.61,1315.13,1315.13,2.30%,2.3%,,,
6/7/2012,1316.15,1329.05,1312.68,1314.99,1314.99,-0.01%,0.0%,,,
6/8/2012,1314.99,1325.81,1307.77,1325.66,1325.66,0.81%,0.8%,,,
6/11/2012,1325.72,1335.52,1307.73,1308.93,1308.93,-1.26%,-1.3%,,,
6/12/2012,1309.40,1324.31,1306.62,1324.18,1324.18,1.17%,1.1%,,,
6/13/2012,1324.02,1327.28,1310.51,1314.88,1314.88,-0.70%,-0.7%,,,
6/14/2012,1314.88,1333.68,1314.14,1329.10,1329.10,1.08%,1.0%,,,
6/15/2012,1329.19,1343.32,1329.19,1342.84,1342.84,1.03%,1.0%,,,
6/18/2012,1342.42,1348.22,1334.46,1344.78,1344.78,0.14%,0.1%,,,
6/19/2012,1344.83,1363.46,1344.83,1357.98,1357.98,0.98%,0.9%,,,
